"SUPPORTING INFORMATION
TREND ANALYSIS OF A DATABASE OF INTRAVENOUS PHARMACOKINETIC PARAMETERS IN HUMANS FOR 670 DRUG COMPOUNDS
497,Pravastatin (acid),81093-37-0,0.46,14,0.50,0.59,0.78,"Singhvi SM, Pan HY, Morrison RA, and Willard DA (1990) Dispositon of pravastatin sodium, a tissue-selective HMG-CoA reductase inhibitor, in healthy subjects.  Br. J. Clin. Pharmacol. 29: 239-243.  Quion JA and Jones PH (1994) Clinical pharmacokinetics of pravastatin.  Clin. Pharmacokinet. 27: 94-103.",
498,Prazosin,19216-56-9,0.73,4.7,0.060,2.6,2.0,"Meredith PA, Elliott HL, Kelman AW, and Reid JL (1985) Application of pharmacokinetic-pharmacodynamic modelling for the comparison of quinazoline alpha-adrenoreceptor agonists in normotensive volunteers.  J. Cardiovasc. Pharmacol. 7: 532-537.  Vanholder R, Van Landschoot N, De Smet R, Schoots A, and Ringoir S (1988) Drug protein binding in chronic renal failure: evaluation of nine drugs.  Kidney Int. 33: 996-1004.",
499,Prednisolone,50-24-8,0.86,2.9,0.25,4.8,3.4,"Rose JQ, Yurchak AM, Meikle AW, and Jusko WJ (1981) Effect of smoking on prednisone, prednisolone, and dexamethasone pharmacokinetics.  J. Pharmacokinet. Biopharm. 9: 1-14.",Note: prednisolone demonstrates complex dose-dependent PK (Frey BM and Fey FJ (1990) Clinical pharmacokinetics of prednisone and prednisolone.  Clin. Pharmacokinet. 19: 126-146.
500,Prednisone,53-03-2,0.57,2.5,0.27,3.8,2.9,"Georgitis JW, Flesher KA, and Szefler SJ (1982) Bioavailability assessment of a liquid prednisone preparation.  J. Allerg. Clin. Immunol. 70: 243-247.  Ferry JJ and Wagner JG (1987) The nonlinear pharmacokinetics of prednisone and prednisolone. II. Plasma protein binding of prednisone and prednsolone in rabbit and human plasma.  Biopharm. Drug Dispos. 8: 261-272.",Calculated parameters from C vs t data provided in the reference.
501,Prilocaine,721-50-6,3.7,29,0.72,2.2,1.8,"van der Meer AD, Blum AGL, Stienstra R, van Kleef JW, Vletter AA, and Olieman W (1999) Pharmacokinetics of prilocaine after intravenous administration in volunteers: enantioselectivity.  Aneasthesiol. 90: 988-992.",Data for individual stereoisomers were averaged.
502,Primaquine,90-34-6,4.0,5.8,NF,11,7.1,"Mihaly GW, Ward SA, Edwards G, Nicholl DD, Orme MLE, and Breckenrodge AM (1985) Pharmacokinetics of primaquine in man.  I.  Studies of the absolute bioavailability and effects of dose size.  Br. J. Clin. Pharmacol.  19: 745-750.",VDss calculated from digitized C vs t plot.
503,Probenecid,57-66-9,0.13,0.25,0.13,8.7,5.9,"Kartzinel R, Ebert MH, and Chase TN (1976) Intravenous probenecid loading.  Effect on plasma and cerebrospinal fluid probenecid levels and on monoamine metabolites in cerebrospinal fluid.  Neurology 26: 992-996.  Emanuelsson BM, Beermann B, and Paalzow LK (1987) Non-linear elimination and protein binding of probenecid.  Eur. J. Clin. Pharmacol. 32: 395-401.",Parameters were determined using C vs t data obtained by digitization of the plot provided in the reference.  Protein binding is saturable; the value at half maximum is reported.
504,Procainamide,51-06-9,2.2,10,0.84,3.7,3.1,"Christoff PB, Conti DR, Naylor C, and Jusko WJ (1983) Procainamide disposition in obesity.  Drug Intell. Clin. Pharm. 17: 516-522.  Reidenberg MM, Drayer DE, Levy M, and Warner H (1975) Polymorphic acetylation of procainamide in man.  Clin. Pharmacol. Ther. 17: 722-730",
505,Prochlorperazine,58-38-8,22,16,NF,23,9.0,Taylor WB and Bateman DN (1987) Preliminary studies of the pharmacokinetics and pharmacodynamics of prochlorperazine in healthy volunteers.  Br. J. Clin. Pharmacol. 23: 137-142. ,VDss was determined using C vs t data obtained by digitization of the plot provided in the reference.
506,Procyclidine,77-37-2,0.74,0.86,NF,14,12,"Whiteman PD, Fowle ASE, Hamilton MJ, Peck AW, Bye A, dean K, and Webster A (1985) Pharmacokinetics and pharmacodynamics of procyclidine in man.  Eur. J. Clin. Pharmacol. 28: 73-78.",VDss calculated from digitized C vs t plot.
507,Promazine,58-40-2,8.1,14,0.11,9.6,7.9,"Koytchev R, Alken RG, Kirkov V, Neshev G, Vagaday M, and Kunter U (1994) Absolute bioverfugbarkeit von chlorpromazin, promazin, und promethazin.  Arz. Forsch. 44: 121-125.  Hu OYP and Curry SH (1989) Stability, human blood distribution and rat tissue localization of promazine and desmonomethylpromazine.  Biopharm. Drug Dispos. 10: 537-548.",
508,Promethazine,60-87-7,14,14,0.09,17,14,"Koytchev R, Alken RG, Kirkov V, Neshev G, Vagaday M, and Kunter U (1994) Absolute bioverfugbarkeit von chlorpromazin, promazin, und promethazin.  Arz. Forsch. 44: 121-125.  Quinn J and Calvert R (1976) The disposition of promethazine in man.  J. Pharm. Pharmacol. 28(Suppl.)  59P.  Hu OYP and Curry SH (1989) Stability, human blood distribution and rat tissue localization of promazine and desmonomethylpromazine.  Biopharm. Drug Dispos. 10: 537-548.  Taylor G, Houston JB, Shaffer J, and Mawer G (1983) Pharmacokinetics of promethazine and its sulfoxide metabolite after intravenous and oral administration to man.  Br. J. Clin. Pharmacol. 15: 287-293.",
509,Propafenone,54063-53-5,2.2,16,0.038,2.2,2.1,"Arboix M, Puigdemont A, Moya A, and Cinca J (1985) Pharmacokinetics of intravenous propafenone in patients with episodes of paroxysmal supraventricular tachycardia.  Meth. Find. Exptl. Clin. Pharmacol. 7: 436-438.  Hollmann M, Brode E, Hotz D, Kaumeier S, and Kerhahn OH (1983) Investigations on the pharmacokinetics of propafenone in man.  Arzn. Forsch. 33: 763-770.  Chan GLY, Axelson JE, Price JDE, McErlane KM, and Kerr CR (1989) In vitro protein binding of propafenone in normal and uremic human sera.  Eur. J. Clin. Pharmacol. 36: 495-499.  Tonn GR, Kerr CR, and Axelson JE (1992) In vitro protein binding of propafenone and 5-hydroxypropafenone in serum, in solutions of isolated serum proteins, and to red blood cells. J. Pharm. Sci. 81: 1098-1103.","VDss calculated from analysis of the C vs t data provided in the reference by Arboix, et al and Hollmann et al.."
510,Propofol,2078-54-8,4.7,36,0.016,2.2,3.2,"Ibrahim A, Park S, Feldman J, Karim A, and Kharasch ED (2002) Effects of parecoxib, a parenteral COX-2-specific inhibitor, on the pharmacokinetics and pharmacodynamics of propofol.  Anesthesiology 96: 88-95.  Servin F, Desmonts JM, Haberer JP, Cockshott ID, Plummer GF, and Farinotti R (1988) Pharmacokinetics and protein binding of propofol in patients with cirrhosis. Anesthesiology 69: 887-891.  Shafer A, Doze VA, Shafer SL, and White PF (1988) Pharmacokinetics and pharmacodynamics of propofol infusions during general anesthesia.  Anesthesiology 69: 348-356.  Costela JL, Jimenez R, Calvo R, Suarez E, and Carlos R (1996) Serum protein binding of propofol in patients with renal failure or hepatic cirrhosis.  Acta Anaesth. Scand. 40: 741-745.",
511,Propoxyphene,469-62-5,12,15,0.24,13,18,"Gram LF, Schmidt K, Christensen FN, and Schou J (1984) D-Propoxyphene kinetics in man: significance of a deep third compartment.  Eur. J. Clin. Pharmacol. 26: 749-752.  Giacomini KM, Gibson TP, and Levy G (1978) Plasma protein binding of d-propoxyphene in normal subjects and anephric patients.  J. Clin. Pharmacol. 18: 106-109.",VDss calculated from exponential three-compartment coefficients reported in the reference.
512,Propranolol,525-66-6,3.1,12,0.13,4.3,3.4,"Henry JA and Mitchell SN (1981) Effect of pH on human plasma protein binding of a series of .beta.-adrenoceptor antagonists.  Br. J. Clin. Pharmacol. 11: 119P-120P.  Cheymol G, Poirier JM, Carrupt PA, Testa B, Weissenburger J, Levron JC, and Snoeck E (1997) Pharmacokinetics of .beta.-adrenoceptor blockers in obese and normal volunteers.  Br. J. Clin. Pharmacol. 43: 563-570. ",
513,Propylthiouracil,51-52-5,0.34,3.1,0.18,1.8,1.3,"Kampmann J and Skovsted L (1974) Pharmacokinetics of propylthiouracil.  Acta Pharmacol. Toxicol. 35: 361-369.   Giles HG, Roberts EA, Orrego H, and Sellers EM (1981) Disposition of intravenous propylthiouracil. J. Clin. Pharmacol. 21: 466-471.",VDss calculated from reported rate microconstants.
514,Pseudohypericin,55954-61-5,0.56,0.62,NF,15,20,"Kerb R, Brockmuller J, Staffeldt B, Ploch M, and Roots I (1996) Single dose and steady-state pharmacokinetics of hypericin and pseudohypericin.  Antimic. Agents Chemother.  40: 2087-2093.",
515,Pyridostigmine,155-97-5,1.1,9.6,1.0,1.8,1.5,"Aquilonius SM, Eckernaes SA, Hartvig P, Lindstroem B, and Osterman PO (1980) Pharmacokinetics and oral bioavailability of pyridostigmine in man. Eur. J. Clin. Pharmacol. 18: 423-428.  Kornfeld P, Samuels AJ, Wolf RL, and Osserman KE (1970) Metabolism of pyridostigmine-14C in myasthenia gravis.  Evidence for multiple metabolites.  Neurology 20: 634-641.",VDss calculated from C vs t data obtained by digitization of plots in the reference.
516,Pyrimethamine,58-14-0,0.43,0.052,0.095,140,140,"Almond DS, Szwandt ISF, Edwards G, Lee MG, and Winstanley PA (2000) Disposition of intravenous pyrimethamine in healthy volunteers.  Antimic. Ag. Chemother.  44: 1691-1693.  Cavallito JC, Nichol CA, Brenckman WD, Deangelis RL, Stickney DR, Simmons WS, and Sigel CW (1978) Lipid-soluble inhibitors of dihydrofolate reductase.  I.  Kinetics, tissue distribution, and extent of metabolism of pyrimethamine, metoprine, and etoprine in the rat, dog, and man.  Drug Metab. Dispos. 6: 329-337.  Rudy AC and Poynor WJ (1990) Binding of pyrimethamine to human plasma proteins and erythrocytes.  Pharm. Res. 7: 1055-1060.",Note: Incorrect calculations in the original paper.
517,Quercetin,117-39-5,0.12,11,0.009,0.20,0.60,"Ferry DR, Smith A, Malkhandi J, Fyfe DW,DeTakats PG, Anderson D, Baker J, Kerr DJ (1996) Phase I clinical trial of the flavonoid quercetin: Pharmacokinetics and evidence for in vivo tyrosine kinase inhibition. Clin. Cancer Res. 2: 659-668.  Boulton DW, Walle UK, and Walle T (1998) Extensive binding of the bioflavonoid quercetin to human plasma proteins. J. Pharm. Pharmacol. 50: 243-249.  ",
518,Quinacrine,83-89-6,45,5.1,0.13,150,120,"Shannon JA, Earle DP, Brodie BB, Taggart JV, and Berliner RW (1944) The pharmacological basis for the rational use of atabrine in the treatment of malaria.  J. Pharmacol. Exp. Ther. 81: 307-330.",Pharmacokinetic parameters were calculated from C vs t provided in the reference. 
519,Quinaprilat,82768-85-2,0.13,0.93,0.32,2.3,2.3,"Breslin E, Posvar E, Neub M, Trenk D, and Jahnchen E (1996) A pharmacodynamic and pharmacokinetic comparison of intravenous quinaprilat and oral quinapril.  J. Clin. Pharmacol. 36: 414-421.  Accuretic Product Label.",VDss calculated from C vs t data obtained by digitization of the plot provided in the reference.
520,Quinidine,56-54-2,2.9,4.0,0.26,12,6.6,"Ueda CT, Williamson BJ, and Dzindzio BS (1976) Disposition kinetics of dihydroquinidine following quinidine administration.  Res. Comm. Chem. Path. Pharmacol. 14: 215-225.  Fremstad D, Nilson OG, Stirsein L, Amlie J, and Jacobson S (1979) Pharmacokinetics of quinidine related to protein binding in man.  Eur. J. Clin. Pharmacol. 15: 187-192.  Woo E and Greenblatt DJ (1979) Pharmacokinetic and clinical implications of quinidine protein binding.  J. Pharm. Sci. 68: 465-469.",
521,Quinine,130-95-0,1.8,1.9,0.30,16,11,"White NJ, Clinical pharmacokinetics of antimaliria drugs.  Clin. Pharmacokinet.  10: 187-215.  White NJ, Chanthavanich P, Krishna S, Bunch C, and Silamut K (1983) Quinine disposition kinetics.  Br. J. Clin. Pharmacol.  16: 399-403.",VDss calculated from reported rat micro-constants.
522,Quinupristin,120138-50-3,0.67,16,0.34,0.70,0.87,"Chevalier P, Rey J, Pasquier O, Rouzier-Panis R, Harding N, and Montay G (2001) Multiple-dose pharmacokinetics and safety of two regimens of quinupristine/dalfopristin (Synercid) in healthy volunteers.  J. Clin. Pharmacol. 41: 404-414.  Bergeron M and Montay G (1997) The pharmacokinetics of quinupristin/dalfopristin in laboratory animals and in humans.  J. Antimic. Chemother. 39(Supp. A): 129-138.  Bearden DT (2004) Clinical pharmacokinetics of quinupristin/dalfopristin.  Clin. Pharmacokinet. 43: 239-252.",
523,Rabeprazole,117976-89-3,0.22,4.0,0.037,0.92,1.0,"Setoyama T, Laurent A, Humphries T, and Hasegawa J (2005) Pharmacokinetics of rabeprazole following single intravenous and oral administration to healthy subjects.  Int. J. Clin. Pharmacol. Ther. 43:  37-42.",Pharmacokinetic parameters were calculated from C vs t data obtained by digitization of the plot provided in the reference.
524,Ranitidine,66357-35-5,1.2,9.6,0.95,2.1,2.1,"Chau NP, Zech PY, Pozet N, and Hadj-Aissa A (1982) Ranitidine kinetics in normal subjects.  Clin. Pharmacol. Ther. 31: 770-774.  Van Hecken AM, Tjandramaga TB, Mullie A, Verbesselt R, and De Schepper PJ (1982) Ranitidine: single dose pharmacokinetics and absolute bioavailability in man.  Br. J. Clin. Pharmacol. 14: 195-200.  Smith IL, Ziemniak JA, Bernhard H, Eshelman FN, Martin LE, and Schentag JJ (1984) Ranitidine disposition and systemic availability in hepatic cirrhosis.  Clin. Pharmacol. Ther. 35: 487-494.",VDss calculated from micro rate constants reported in the reference.
525,R-Apomorphine,58-00-4,1.6,40,0.06,0.67,0.68,"Van Der Geest R, Van Laar T, Kruger PP, Gubbens-Stibbe JM, Bodde HE, Roos RAC, and Danhof M (1998) Pharmacokinetics, enantiomer interconversion, and metabolism of R-apomorphine in patients with idiopathic Parkinson's disease.  Clin. Neuropharmacol.  21: 159-168.  Smith RV, Velagapudi RB, McLean AM, and Wilcox RE (1985) Interactions of apomorphine with serum and tissue proteins.  J. Med. Chem. 28:  613-620.",
526,Reboxetine,71620-89-8,0.65,0.82,0.019,13,10,"Fleishaker JC, Mucci M, Pellizzoni C, and Poggesi I (1999) Absolute bioavailability of reboxetine enantiomers and effect of gender of pharmacokinetics.  Biopharm. Drug Dispos.  20: 53-57.  Hendershot PE, Fleishaker JC, Lin KM, Nuccio ID, and Poland RE (2001) Pharmacokinetics of reboxetine in healthy volunteers with different ethnic descents.  Psychopharmacology 155: 148-53.",Administered as a racemate; averaged data for the two enantiomers.
527,Recainam,74738-24-2,1.4,4.5,0.86,5.2,5.0,"Anderson JL, Reddy P, Myerburg RJ, Waxman HL, and deVane PJ (1993) Antiarrhythmic and pharmacokinetic evaluation of intravenous recainam in patients with frequent ventricular premature complexes and unsustained ventricular tachycardia.  Am. J. Cardiol. 71: 686-694.  Scatina JA, Kimmel HB, Weinstein V, Troy SM, Sisenwine SF, and Cayen MN (1990) Species differences in the pharmacokinetics of recainam, a new antiarrythmic drug.  Biopharm. Drug Dispos. 11: 445-461.",
528,Remifentanil,132875-61-7,0.40,37,0.30,0.18,0.80,"Egan TD, Lemmens HJM, Fiset P, Hermann DJ, Muir KT, Stanski DR, and Shafer SL (1993) The pharmacokinetics of the new short-acting opioid remifentanil (GI87084B) in healthy adult male volunteers.  Anesthesiology  79: 881-892.  Ultiva Product Label.",Terminal half-life was calculated from a population pharmacokinetic analysis in which clearance and volume of distribution were identical to parameters determined from a standard pharmacokinetic study.
529,Remoxipride,80125-14-0,0.65,1.7,0.16,6.4,5.5,"Widman M, Nilsson LB, Bryske B, and Lundstroem J (1993) Disposition of remoxipride in different species: species differences in metabolism.  Arz. Forsch. 43: 287-297.  von Bahr C, Movin G, Yisak WA, Jostell KG, and Widman M (199) Clinical pharmacokinetics of remoxipride.  Acta Psych Scand. 358(Suppl) 41-44.",Note probable typo in the article by von Bahr et al stating that CL is 119 liter/min--interpreted as 119 mL/min
530,Repaglinide,135062-02-1,0.35,7.8,0.015,0.75,0.87,"Hatorp V, Oliver S, and Su CAPF (1998) Bioavailability of repaglinide, a novel antidiabetic agent, administered orally in tablet or solution form or intravenously in healthy male volunteers.  Int. J. Clin. Pharmacol. Ther.  36: 636-641.  Plum A, Muller LK, and Jansen JA (2000) The effects of selected drugs on the in vitro protein binding of repaglinide in human plasma.  Meth. Find. Exp. Clin. Pharmacol. 22: 139-143.",
531,Repinotan,144980-29-0,0.21,2.2,NF,1.6,1.2,"Heining R,  Sundaresan P, Shah A and Boettcher M (2005) Effect of Gender and Age on the Pharmacokinetics of Repinotan.  Clin. Drug. Invest. 25: 125-134.  ",
532,Ribavirin,36791-04-5,14,5.2,1.0,45,45,"Paroni R, DelPuppo M, Borghi C, Sirtoni CR, and Galli Kienle M (1989) Pharmacokinetics of ribavirin and urinary excretion of the major metabolite 1,2,4-triazole-3-carboxamide in normal volunteers.  Int. J. Clin. Pharmacol. Ther. Toxicol. 27: 302-307.  Preston SL, Drusano GL, Glue P, Nash J, Gupta SK, and McNamara P (1999) Pharmacokinetics and absolute bioavailability of ribavirin in healthy volunteers as determined by stable-isotope methodology.  Antimic. Agents Chemother. 43: 2451-2456.  Morse GD, Shelton MJ, and O'Donnell AM (1993) Comparative pharmacokinetics of antiviral nucleoside analogues.  Clin. Pharmacokinet. 24: 101-123.",
533,Ribostamycin,25546-65-0,0.25,1.5,NF,2.8,2.5,"Yamasaku F, Suzuki Y, and Umemura K (1980) Pharmacokinetics of ribostamycin in healthy volunteers and patients with impaired renal function.  Jap. J. Antibiot. 33: 1318-1331.",VDss calculated from micro rate constants reported in the reference.
534,Rifabutin,72559-06-9,9.3,2.4,0.29,65,37,"Skinner MH, Hsieh M, Torseth J, Pauloin D, Bhatia G, Harkonen S, Merigan TC, and Blaschke TF (1989) Pharmacokinetics of rifabutin.  Antimic. Agents Chemoter. 33: 1237-1241.",
535,Rifampin,13292-46-1,0.97,3.5,0.20,4.6,3.8,"Houin G, Beucler A, Richelet S, Brioude R, Lafaix C, and Tillement JP (1983) Pharmacokinetics of rifampicin and desacetylrifampicin in tuberculosis patients after different rates of infusion.  Ther. Drug Monit. 5: 67-72.","One compartment model described, so VD was assumed as VDss."
536,Risedronic acid (Risedronate),105462-24-6,6.3,1.5,0.76,70,200,"Mitchell DY, Barr WH, Eusebio RA, Stevens KAP, Duke FP, Russell DA, Nesbitt JD, Powell JH, and Thompson GA (2001) Risedronate pharmacokinetics and intra- and inter-subject variability upon single-dose intravenous and oral administration.  Pharm. Res. 18: 166-170.  Actonel Product Label.",
537,Risperidone,106266-06-2,1.1,5.4,0.10,3.4,3.2,"Huang ML, Van Peer A, Woestenborghs R, De Coster R, Heykants J, Jansen AAI, Zylicz Z, Visscher HW, and Jonkman JHG (1993)  Pharmacokinetics of the novel antipsychotic agent risperidone and the prolactin response in healthy subjects.  Clin. Pharmacol. Ther.  54: 257-268.  Mannens G, Meuldermans W, Snoeck E, and Heykants J (1994) Plasma protein binding of risperidone and its distribution in blood.    Psychopharmacology 114: 566-572.",CYP2D6 EM data only.
538,Ritodrine,26652-09-5,4.4,31,0.64,2.4,2.6,"Caritis SN, Venkataramanan R, Darby MJ, Chiao JP, and Krew M (1990) Pharmacokinetics of ritodrine administered intravenously: recommendations for changes in the current regimen.  Am. J. Obstet. Gynecol. 162: 429-437.  Gross AS and Brown KF (1985) Plasma protein binding of ritodrine at parturition and in nonpregnant women.  Eur. J. Clin. Pharmacol. 28: 479-481.",Data from pregnant women.
539,Rivastigmine,123441-03-2,1.3,12,0.60,1.9,1.4,"Polinsky RJ (1998) Clinical pharmacology of rivastigmine: a new-generation acetylcholinesterase inhibitor for the treatment of Alzheimer's disease.  Clin. Ther. 20: 634-647. Hossain M, Jhee SS, Shiovitz T, McDonald C, Sedek G, Pommier F, and Cutler NR (2002) Estimation of the absolute bioavailability of rivastigmine in patients with mild to moderate dementia of the Alzheimer's type.  Clin. Pharmacokinet.  41: 225-234.","VDss calculated from data digitized from Hossain, et al.,"
540,Rizatriptan,144034-80-0,1.9,16,0.86,2.0,2.2,"Vyas KP, Halpin RA, Geer LA, Ellis JD, Liu L, Cheng H, Chavez-Eng C, Matuszewski BK, Varga SL, Guiblin AR, and Rogers JD (2000) Disposition and pharmacokinetics of the antimigraine drug, rizatriptan, in humans.  Drug Metab. Dispos. 28: 89-95.  Lee Y, Conroy JA, Stepanavage ME, Mendel CM, Somers G, McLoughlin DA, Olah TV, De Smet M, Keymeulen B, and Rogers JD (1999) Pharmacokinetics and tolerability of oral rizatriptan in healthy male and female volunteers.  Br. J. Clin. Pharmacol.  47: 373-378.  Lee Y, Ermlich SJ, Sterrett AT, Goldberg MR, Blum RA, Brucker MJ, McLoughlin DA, Olah TV, Zhao J, and Rogers JD (1998) Pharmacokinetics and tolerability of intravenous rizatriptan in healthy females.  Biopharm Drug Dispos. 19: 577-581.  Cheng H, Polvino WJ, Sciberras D, Yogendran L, Cerchio KA, Christie K, Olah TV, McLaughlin D, James I, and Rogers JD (1996) Pharmacokinetics and food interaction of MK-462 in healthy males.  Biopharm. Drug Dispos. 17: 17-24.  Hargreaves RJ, Longmore J, Beer M, Shepheard S, Cumberbatch M, Williamson D, Stanton J, Razzaque Z, Sohal B, Street L, Seabrook G, and Hill R (2000) The pharmacology and mechanisms of action of rizatriptan.  Monogr. Clin. Neurosci. 17: 141-161.",
541,Rocuronium,143558-00-3,0.21,3.7,0.54,0.95,1.6,"Cooper RA, Maddineni VR, Mirakhur RK, Wierda JM, Brady M, and Fitzpatrick KT (1993) Time course of neuromuscular effects and pharmacokinetics of rocuronium bromide (Org 9426) during isoflurane anaethesia in patients with and without renal failure.  Br. J. Anaesth. 71: 222-226.  Roy JJ and Varin F (2004) Physicochemical properties of neuromuscular blocking agents and their impact on the pharmacokinetic-pharmacodynamic relationship.  Br. J. Anaesth. 93: 241-248.",
542,Rolitetracycline,751-97-3,0.54,0.97,0.50,9.3,8.8,Dimmling T and Vanderbeke O (1975) Pharmakokinetik oral und intravenos verabreichbarer tetracyclinpraparate.  Med. Klin. 70: 279-285.  Rinati MV and Fleischmann L (1973) Legame con sieroproteine di alcune tetracicline e loro derivati idrosolubili. Cl. Terap. 71: 57-61.,Calculations made from reported C vs t data.  Plasma concentrations were determined using bioassay.
543,Romidepsin,128517-07-7,1.2,7.4,NF,2.6,11,"Sandor V, Bakke S, Robey RW, Kang MH, Blagosklonny MV, Bender J, Brooks R, Piekarz RL, Tucker E, Figg WD, Chan KK, Goldspiel B, Fojo AT, Balcerzak SP, and Bates SE (2002) Phase I trial of the histone deacetylase inhibitor, depsipeptide (FR901228, NSC 630176), in patients with refractory neoplasms.Clin. Cancer Res. 8: 718-728. ",
544,Ropivacaine,84057-95-4,0.75,5.5,0.06,2.3,2.2,"Halldin MM, Bredberg E, Angelin B, Arvidsson T, Askemark Y, Elofsson S, and Widman M (1996) Metabolism and excretion of ropivacaine in humans.  Drug Metab. Dispos. 24: 962-968.  Jokinen MJ, Olkkola KT, Ahonen J, and Neuvonen PJ (2003) Effect of ciprofloxacin on the pharmacokinetics of ropivacaine.  Eur. J. Clin. Pharmacol. 58: 653-657.  Jokinen MJ, Olkkola KT, Ahonen J, and Neuvonen PJ (2001) Effect of rifampin and tobacco smoling on the pharmacokinetics of ropivacaine.  Clin. Pharmacol. Ther. 70: 344-350.  Emanuelsson BM, Norsten-Hoog C, Sandberg R, and Sjovall J (1997) Ropivicaine and its 2H3-labelled analogue--bioanalysis and disposition in healthy volunteers.  Eur. J. Pharm. Sci. 5: 171-177.   Jokinen MJ, Neuvonen PJ, Lindgren L, Hoeckerstedt K, Sjoevall J, Breuer O, Askemark Y, Ahonen J, and Olkkola KT (2007) Pharmacokinetics of Ropivacaine in Patients with Chronic End-stage Liver Disease.  Anesthesiology 106: 43-55.  Naropin Product Label.",
545,Roquinimex,84088-42-6,0.21,0.082,NF,43,31,"Strandgarden K, Hoglund P, Nordle O, Polacek J, Wannman H, and Gunnarsson PO.(1999) Dissolution rate-limited absorption and complete bioavailability of roquinimex in man.  Biopharm. Drug Dispos. 20: 347-354.",
546,Rosiglitazone,122320-73-4,0.20,0.65,0.002,5.1,3.9,"Cox PJ, Ryan DA, Hollis FJ, Harris AM, Miller AK, Vousden M, and Cowley H (2000) Absorption, disposition, and metabolism of rosiglitazone, a potent thiazolidinedione insulin sensitizer, in humans.  Drug Metab. Dispos. 28: 772-780.  Miller AK, DiCicco RA, and Freed MI (2002) The effect of ranitidine on the pharmacokinetics of rosiglitazone in healthy adult male volunteers.  Clin. Ther. 24: 1062-1071.  Avandia Product Label",
547,Rosuvastatin,287714-41-4,1.7,11,0.12,2.6,2.0,"Martin PD, Warwick MJ, Dane AL,  Brindley C, and Short T (2003) Absolute oral bioavailability of rosuvastatin in healthy white adult male volunteers.  Clin. Ther. 25: 2553-2563.  Crestor Product Label.",
548,RPR 109881A,192573-38-9,12,14,NF,14,20,"Sessa C, Cuvier C, Caldiera S, Bauer J, Van Den Bosch S, Monnerat C, Semiond D, Perard D, Lebecq A, Besenval M, and Marty M (2002) Phase I clinical and pharmacokinetic studies of the taxoid derivative RPR 109881A administered as a 1-hour or a 3-hour infusion in patients with advanced solid tumors.  Ann. Oncol. 13: 1140-1150.",
549,Saquinavir,127779-20-8,3.6,13,0.028,4.6,13,"Kupferschmidt HHT, Fattinger KE, Ha HR, Follath F, and Krahenbuhl S (1998) Grapefruit juice enhances the bioavailability of the HIV protease inhibitor saquinavir in man.  Br. J. Clin. Pharmacol. 45: 355-359.  Holladay JW, Dewey MJ, Michniak BB, Wiltshire H, Halberg DL, Weigl P, Liang Z, Halifax K, Lindup WE, and Back DJ (2001) Elevated alpha-1-acid glycoprotein reduces the volume of distribution and systemic clearance of saquinavir.  Drug Metab. Dispos.  29: 299-303.",
550,SarCNU,81965-43-7,0.76,9.0,NF,1.4,1.0,"Panasci L, Stinson SF, Melnychuk D, Sandor V, Miller WH, Batist G, Patenaudr F, Bangash N, Panarello L, Alaoui-Jamali M, and Sausville E (2003) SarCNU, a nitosourea analog on a day 1, 5, and 9 oral schedule: a phase I and pharmacokinetic study in patients with advanced solid tumors.  J. Clin. Oncol. 21: 232-240.",VDss was calculated using C vs t data obtained by digitization of the plot provided in the reference.
551,Sch34343,95415-91-1,0.30,7.5,0.35,0.67,0.80,"Lin CC, Lim J, Radwanski E, Kim, HK, Marco A, Lapiguera A, DiGiore C, and Symchowicz S (1987) Pharmacokinetics and metabolism of an intravenously administered penem (Sch 34343) in humans.  Antimic. Ag. Chemother.  31: 84-87.  Eliopoulos GM, Reiszner E, and Moellering RC (1985) In vitro activity of Sch 34343 against enterococci and other Gram-positive bacteria.  Antimic. Agents Chemother. 27: 28-32.",VDss calculated from digitized C vs t plot.
552,Scopolamine,51-34-3,3.1,16,NF,3.2,4.5,"Putcha L, Cintron NM, Tsui J, Vanderploeg JM and Kramer WG (1989) Pharmacokinetics and oral bioavailability of scopolamine in normal subjects.  Pharm. Res. 6: 481-485.",VDss calculated from digitized C vs t plot.
553,Selegiline,2323-36-6,1.9,20,0.13,1.6,1.3,"Heinonen, EH, Anttila, MI, Lammintausta, RAS.(1994) Pharmacokinetic aspects of l-deprenyl (selegiline) and its metabolites. Clin Pharmacol Ther. 56: 742-749.   De la Torre R, Farre M, Navarro M, Pacifici R, Zuccaro P, and Pichini S (2004)  Clinical pharmacokinetics of amfetamine and related substances: monitoring in conventional and non-conventional matrices.  Clin. Pharmacokinet.  43: 157-185.  Emsam Product Label.  Zelapar Product Label.",
554,Sematilide,101526-83-4,0.82,3.7,0.96,3.7,3.8,"Shi J, Ripley E, Gehr TWB, Sica DA, Dandekar KA, and Hinderling PH (1996) Pharmacokinetics of sematilide in renal failure.  J. Clin. Pharmacol. 36: 131-143.  Hinderling PH, Dilea C, Koziol T, and Millington G (1993) Comparative kinetics of sematilide in four species.  Drug Metab. Dispos. 21: 662-669.",
