,drug_name,Smiles,drug_type
2900,Sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,2E1
2901,Tamoxifen,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2E1
2902,Tegafur,O=c1[nH]c(=O)n([C@H]2CCCO2)cc1F,2E1
2903,Theobromine,Cn1cnc2c1c(=O)[nH]c(=O)n2C,2E1
2904,Thiram,CN(C)C(=S)SSC(=S)N(C)C,2E1
2905,Trabectedin,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,2E1
2906,Trichloroethylene,ClC=C(Cl)Cl,2E1
2907,Trimethadione,CN1C(=O)OC(C)(C)C1=O,2E1
2908,Vincamine,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,2E1
2909,Zopiclone,CN1CCN(C(=O)O[C@@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,2E1
2910,13_cis_retinoic_acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,2E1
2911,2_acetylbenzothiophene,CC(=O)c1cc2ccccc2s1,2E1
2912,2_nonanol,CCCCCCCC(C)O,2E1
2913,2n_propylquinoline,CCCc1ccc2ccccc2n1,2E1
2914,3_methylindole,Cc1c[nH]c2ccccc12,2E1
2915,4_nitrophenol,O=[N+]([O-])c1ccc(O)cc1,2E1
2916,4_vinylcyclohexene,C=CC1CC=CCC1,2E1
2917,5_methylchrysene,Cc1cc2ccccc2c2ccc3ccccc3c12,2E1
2918,6_methylchrysene,Cc1cc2c3ccccc3ccc2c2ccccc12,2E1
2919,7_methoxy_4_trifluoro_methyl_coumarin,COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,2E1
2920,7_methoxy_coumarin,COc1ccc2ccc(=O)oc2c1,2E1
2921,ABT_438,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)NC(N)=O,2E1
2922,acetaldehyde,CC=O,2E1
2923,acrylonitrile,C=CC#N,2E1
2924,atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,2E1
2925,BPR_0L075,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,2E1
2926,bupropion,C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,2E1
2927,carbaryl,CNC(=O)Oc1cccc2ccccc12,2E1
2928,chlorzoxazone,O=c1[nH]c2cc(Cl)ccc2o1,2E1
2929,cis_2_butene,C/C=C\C,2E1
2930,clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,2E1
2931,cp_677_623,COc1ccc(OC(F)(F)F)cc1CN,2E1
2932,cyclohexene,C1=CCCCC1,2E1
2933,dacarbazine,CN(C)N/N=C1\N=CN=C1C(N)=O,2E1
2934,DDTC_Me,CCN(CC)C(=S)SC,2E1
2935,DETC_Me,CCN(CC)C(=O)SC,2E1
2936,diallylsulfide,C=CCSSCC=C,2E1
2937,diazinion,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,2E1
2938,diuron,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2E1
2939,DMF,CN(C)C=O,2E1
2940,enflurane,FC(F)OC(F)(F)C(F)Cl,2E1
2941,etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3OC5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,2E1
2942,eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,2E1
2943,halothane,FC(F)(F)C(Cl)Br,2E1
2944,hexane,CCCCCC,2E1
2945,imidacloprid,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,2E1
2946,isoprene,C=CC(=C)C,2E1
2947,isoprene_epoxide_1,C=CC1(C)CO1,2E1
2948,isoprene_epoxide_2,C=C(C)C1CO1,2E1
2949,K11777,CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,2E1
2950,linoleic_acid,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,2E1
2951,MDE_R,CCN[C@H](C)Cc1ccc2c(c1)OCO2,2E1
2952,methyl_tert_butyl_ether,COC(C)(C)C,2E1
2953,mono_OH_methoxychlor,COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,2E1
2954,muraglitazar,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,2E1
2955,N_methyl_ethyl_formamide,CCN(C)C=O,2E1
2956,N_nitroso_pyrrolidine,O=NN1CCCC1,2E1
2957,nabumetone,COc1ccc2cc(CCC(C)=O)ccc2c1,2E1
2958,NN_diethyl_nitrosoamine,CCN(CC)N=O,2E1
2959,NN_dimethyl_nitrosoamine,CN(C)N=O,2E1
2960,NN_methyl_butyl_nitrosoamine,CCCCN(C)N=O,2E1
2961,NN_methyl_ethyl_nitrosoamine,CCN(C)N=O,2E1
2962,NNK,CN(CCCC(=O)c1cccnc1)N=O,2E1
2963,O_phenylphenol,Oc1ccccc1-c1ccccc1,2E1
2964,p_cresol,Cc1ccc(O)cc1,2E1
2965,parathion,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,2E1
2966,phenytoin,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2E1
2967,promazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,2E1
2968,quinoline,c1ccc2ncccc2c1,2E1
2969,rabeprazole_thioether,COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,2E1
2970,rutaecarpine,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,2E1
2971,salicylate,O=C(O)c1ccccc1O,2E1
2972,selegiline,C#CCN(C)[C@H](C)Cc1ccccc1,2E1
2973,tegafur,O=c1[nH]c(=O)n(C2CCCO2)cc1F,2E1
2974,trans_phenylpropene,C/C=C/c1ccccc1,2E1
2975,xylene_para,Cc1ccc(C)cc1,2E1
2976,zileuton_R,C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,2E1
2977,3_cyano_7_ethoxycoumarin,CCOc1ccc2cc(C#N)c(=O)oc2c1,2E1
2978,4_nitroanisole,COc1ccc([N+](=O)[O-])cc1,2E1
2979,7_ethoxy_4_trifluoro_methyl_coumarin,CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,2E1
2980,7_ethoxy_coumarin,CCOc1ccc2ccc(=O)oc2c1,2E1
2981,7_methoxy_3_cyano_coumarin,COc1ccc2cc(C#N)c(=O)oc2c1,2E1
2982,9_anthraldehyde,O=Cc1c2ccccc2cc2ccccc12,2E1
2983,ABT_761,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,2E1
2984,butadienemonoxide,C=CC1CO1,2E1
2985,DMBA,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,2E1
2986,ethyl_tert_butyl_ether,CCOC(C)(C)C,2E1
2987,indole,c1ccc2[nH]ccc2c1,2E1
2988,lauric_acid,CCCCCCCCCCCC(=O)O,2E1
2989,myristic_acid,CCCCCCCCCCCCCC(=O)O,2E1
2990,N_amyl_N_methyl_nitrosamine,CCCCCN(C)N=O,2E1
2991,NN_diamyl_nitrosoamine,CCCCCN(CCCCC)N=O,2E1
2992,NN_dibutyl_nitrosoamine,CCCCN(CCCC)N=O,2E1
2993,NN_dipropyl_nitrosoamine,CCCN(CCC)N=O,2E1
2994,nonane,CCCCCCCCC,2E1
2995,oleic_acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,2E1
2996,palmitic_acid,CCCCCCCCCCCCCCCC(=O)O,2E1
2997,safrole,C=CCc1ccc2c(c1)OCO2,2E1
2998,stearic_acid,CCCCCCCCCCCCCCCCCC(=O)O,2E1
2999,styrene,C=Cc1ccccc1,2E1
3000,tert_amyl_methyl_ether,CCC(C)(C)OC,2E1
3001,thioridazine_R,CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,2E1
3002,toluene,Cc1ccccc1,2E1
3003,trans_2_butene,C/C=C/C,2E1
3004,xylene_meta,Cc1cccc(C)c1,2E1
3005,xylene_ortho,Cc1ccccc1C,2E1
3006,Adinazolam,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,3A4
3007,Albendazole,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3A4
3008,Alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,3A4
3009,Alfuzosin,COc1cc2nc(N(C)CCCNC(=O)[C@H]3CCCO3)nc(N)c2cc1OC,3A4
3010,Allylestrenol,C=CC[C@]1(O)CC[C@H]2[C@H]3CCC4=CCCC[C@H]4[C@@H]3CC[C@]21C,3A4
3011,Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,3A4
3012,Alosetron,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,3A4
3013,Alprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,3A4
3014,Ambroxol,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,3A4
3015,Aminophenazone,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,3A4
3016,Aminophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,3A4
3017,Amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,3A4
3018,Amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,3A4
3019,Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,3A4
3020,Amprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,3A4
3021,Aprepitant,C[C@@H](O[C@@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3A4
3022,Argatroban,C[C@@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,3A4
3023,Aripiprazole,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,3A4
3024,Artemether,CO[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,3A4
3025,Artemisinin,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,3A4
3026,Astemizole,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,3A4
3027,Atazanavir,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,3A4
3028,Atenolol,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,3A4
3029,Atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,3A4
3030,Azelastine,CN1CCC[C@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,3A4
3031,Azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,3A4
3032,Aztreonam,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],3A4
3033,Barnidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,3A4
3034,Benzydamine,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,3A4
3035,Bexarotene,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,3A4
3036,Bezafibrate,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,3A4
3037,Bicalutamide,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,3A4
3038,Bisoprolol,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1,3A4
3039,Bortezomib,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,3A4
3040,Bosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,3A4
3041,Brinzolamide,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3A4
3042,Bromazepam,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,3A4
3043,Bromocriptine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,3A4
3044,Bromperidol,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,3A4
3045,Brompheniramine,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,3A4
3046,Brotizolam,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,3A4
3047,Budesonide,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3A4
3048,Bupivacaine,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,3A4
3049,Buprenorphine,CO[C@@]12CC[C@]3(C[C@H]1[C@](C)(O)C(C)(C)C)[C@@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5,3A4
3050,Bupropion,C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,3A4
3051,Buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3A4
3052,Busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,3A4
3053,Caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,3A4
3054,Capsaicin,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,3A4
3055,Carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,3A4
3056,Carbinoxamine,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1,3A4
3057,Carvedilol,COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,3A4
3058,Cefalexin,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,3A4
3059,Celecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,3A4
3060,Cerivastatin,COCc1c(C(C)C)nc(C(C)C)c(C=C[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,3A4
3061,Cetirizine,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,3A4
3062,Cevimeline,CC1O[C@@]2(CS1)CN1CCC2CC1,3A4
3063,Chinin,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,3A4
3064,Chlordiazepoxide,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3A4
3065,Chloroquine,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,3A4
3066,Chlorphenamine,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,3A4
3067,Chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,3A4
3068,Chlorprothixene,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,3A4
3069,Chlorzoxazone,Oc1nc2cc(Cl)ccc2o1,3A4
3070,Cibenzoline,c1ccc(C2(c3ccccc3)C[C@H]2C2=NCCN2)cc1,3A4
3071,Ciclesonide,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@]12C,3A4
3072,Ciclosporin,CC=CC[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,3A4
3073,Cilnidipine,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,3A4
3074,Cilostazol,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,3A4
3075,Cinacalcet,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,3A4
3076,Ciprofibrate,CC(C)(Oc1ccc([C@H]2CC2(Cl)Cl)cc1)C(=O)O,3A4
3077,Cisapride,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,3A4
3078,Citalopram,CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3A4
3079,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,3A4
3080,Clindamycin,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,3A4
3081,Clobazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,3A4
3082,Clofazimine,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,3A4
3083,Clofibrate,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,3A4
3084,Clomethiazole,Cc1ncsc1CCCl,3A4
3085,Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,3A4
3086,Clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,3A4
3087,Clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,3A4
3088,Clotiazepam,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,3A4
3089,Clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3A4
3090,Cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@H]2CC[C@@H]1N2C,3A4
3091,Codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,3A4
3092,Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,3A4
3093,Cortisone,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,3A4
3094,Cyamemazine,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,3A4
3095,Cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,3A4
3096,Cyclophosphamide,O=[P@@]1(N(CCCl)CCCl)NCCCO1,3A4
3097,Cytarabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,3A4
3098,Dantrolene,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,3A4
3099,Dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,3A4
3100,Daunorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,3A4
3101,Delavirdine,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,3A4
3102,Desogestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,3A4
3103,Desvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,3A4
3104,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3A4
3105,Dextromethorphan,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,3A4
3106,Dextropropoxyphene,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,3A4
3107,Diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3A4
3108,Diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3A4
3109,Diethyltoluamide,CCN(CC)C(=O)c1cccc(C)c1,3A4
3110,Digitoxin,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3A4
3111,Digoxin,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3A4
3112,Dihydralazine,NNc1nnc(NN)c2ccccc12,3A4
3113,Dihydrocodeine,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,3A4
3114,Dihydroergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,3A4
3115,Dihydrostreptomycin,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,3A4
3116,Diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,3A4
3117,Diphenhydramine Methylbromide,CN(C)CCOC(c1ccccc1)c1ccccc1,3A4
3118,Dirithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,3A4
3119,Disopyramide,CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3A4
3120,Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,3A4
3121,Docetaxel,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,3A4
3122,Dofetilide,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,3A4
3123,Dolasetron,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,3A4
3124,Domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3A4
3125,Donepezil,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,3A4
3126,Dorzolamide,CCN[C@@H]1C[C@@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3A4
3127,Doxazosin,COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,3A4
3128,Doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,3A4
3129,Doxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,3A4
3130,Doxycycline,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,3A4
3131,Dutasteride,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,3A4
3132,Ebastine,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,3A4
3133,Efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,3A4
3134,Eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,3A4
3135,Emetine,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,3A4
3136,Enalapril,CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,3A4
3137,Epinastine,NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12,3A4
3138,Eplerenone,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@@H]13,3A4
3139,Ergocalciferol,C=C1CC[C@H](O)CC1=CC=C1CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)C=C[C@H](C)C(C)C,3A4
